Date,Open,High,Low,Close,Volume,return_1d,log_return_1d,log_return_cum,dow_sin,dow_cos,month_sin,month_cos,is_month_end,is_quarter_end,week_of_year,return_lag1d,return_lag5d,return_lag10d,return_lag21d,roll5d_mean,roll5d_std,roll5d_skew,roll5d_kurt,roll5d_close_ma,roll10d_mean,roll10d_std,roll10d_skew,roll10d_kurt,roll10d_close_ma,roll21d_mean,roll21d_std,roll21d_skew,roll21d_kurt,roll21d_close_ma,roll63d_mean,roll63d_std,roll63d_skew,roll63d_kurt,roll63d_close_ma,volatility_ann,rsi_14,bb_upper,bb_lower,bb_width,bb_pct,atr_14,ma_cross_50_200,target_5d
2010-10-19,218.0602430506116,218.8178289679986,212.78789446707324,213.8423614501953,18579617,-0.00291171343361063,-0.002915960717756835,-0.021972798064674313,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001,0,0,42,-0.00291171343361063,-0.010610066841698518,0.020071375436543137,0.0028806827021212733,-0.0021333509867481025,0.014055596310460267,0.2857942801784809,-1.630219718694864,215.57250366210937,0.001987260076615879,0.014244295936244652,-0.03113679108242881,-1.724573624271675,215.45579223632814,0.00013697816603893307,0.013293193380890843,0.046797447533025026,-1.21885718961245,210.81446983700707,-0.00021136015109206254,0.013616384079858705,0.3573382106298213,0.16920668442079626,205.19111996605284,0.2110229028943625,62.667491196055565,221.46343157755499,200.05211560262077,0.10159205807790524,0.6440634412064394,5.031033238614553,-0.03354543367726838,0.05213519006522804
2010-10-20,212.8185953041704,217.93738445126607,212.53193786344892,214.8763427734375,18232837,0.004835250210623032,0.004823597934341722,-0.017149200130332592,0.5877852522924732,-0.8090169943749473,-0.8660254037844386,0.5000000000000001,0,0,42,0.004835250210623032,-0.02199347501905713,0.004306451861365135,0.013814438185057787,-0.004447787441984141,0.010822736546373996,-0.26462985794307414,-2.4695094518483636,214.60607299804687,0.0004297205633666326,0.012784075631905811,0.0029359137389332914,-1.420876770087313,215.5479309082031,0.0006533280288087707,0.013252622302078288,-0.07404522999338582,-1.1909800789142637,210.95389593215216,-0.0001437918105606105,0.013630861811888276,0.34167849591755023,0.14806565861679036,205.1600821358817,0.2103788569846048,68.02900244999246,221.87725395143178,200.24026161253306,0.10251643933794545,0.6764378769313455,5.067596880823124,-0.03212453423259089,0.04125979183839723
2010-10-21,215.39844683755743,222.73879319671744,214.82514565268423,221.46932983398438,37273145,0.030682703248995802,0.030221401362599876,0.013072201232267284,-0.587785252292473,-0.8090169943749475,-0.8660254037844386,0.5000000000000001,0,0,42,0.030682703248995802,0.021388031372209015,0.04089874264240523,0.060389125071323546,0.004232503459456345,0.017446270681778186,0.5144838019623911,1.35212902824237,215.53359375,0.004008451558621217,0.015614867660149993,0.09787922769176982,-0.9069819430953571,216.41812286376953,0.0027921876134984727,0.014239524859575083,0.002310657134938121,-0.7904911481813128,211.55449930826822,0.00031419307784682365,0.014157050292442087,0.36906217071627556,0.0024881364477411802,205.2289821079799,0.22604544939694565,70.0353405250708,223.18995854512613,200.6474682126864,0.10637328800753068,0.9236717556149647,5.300138185043679,-0.029435726936367434,0.00032382049761703335
2010-10-22,222.24740966381248,223.95707609085196,219.974665611821,221.50006103515625,19627279,0.00013876052812777928,0.00013875090177619092,0.013210952134043474,-0.9510565162951536,0.30901699437494723,-0.8660254037844386,0.5000000000000001,0,0,42,0.00013876052812777928,0.039842401450942644,0.03062936059029231,0.08434828785693171,0.007813832920795731,0.013096765393268237,1.7686658970077243,3.4250825846223236,217.23098449707032,0.0030169645338219827,0.015502748397839317,0.3298198127863414,-0.7264598755917133,217.07640075683594,0.0038561500082413195,0.013064680237337579,0.11893608412655766,-0.6789496889434832,212.37496802920387,0.00042679623962023306,0.014126476925553584,0.34903575345112015,0.016338546872482696,205.32225787450398,0.20739536919945328,68.35012270195784,224.30271270881403,201.17579528679144,0.10871015568317002,0.878814300128518,5.322808221064471,-0.027421054216012614,0.01335725782207331
2010-10-25,222.76953614600603,225.6155815816778,222.3600313373436,223.25070190429688,18019151,0.00790356833744954,0.007872498740966178,0.02108345087500965,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,43,0.00790356833744954,0.040956797927728106,0.01978127646648775,0.08855390209861391,0.00802805764438543,0.01308481911214694,1.691838529124204,3.1263916088655272,218.98775939941407,0.0019588169464965955,0.014670813959200295,0.5033937684766905,0.0673281653729662,217.50945281982422,0.004040481908537313,0.013094108929168192,0.07304951830757846,-0.7103398280709828,213.2397991362072,0.000545729106943862,0.01415758138059151,0.3231345162745875,-0.022092277882520796,205.44202168782553,0.20786253519941586,68.80661978313981,225.67643641517685,201.44315281822156,0.11347306097783809,0.8999007088257429,5.283321458187266,-0.025130647289124904,0.0026137727960124923
2010-10-26,223.36330536829124,225.42105296139297,222.58524488802908,224.99107360839844,15444185,0.0077955934259397175,0.007765364785997781,0.028848815661007433,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001,0,0,43,0.0077955934259397175,0.05213519006522804,0.04097196537213277,0.08775475622035378,0.010164322745136354,0.011643982260312966,1.8165633663431506,3.7510333496583903,221.21750183105468,0.004015485879194122,0.01378666985059653,0.22336943833560588,0.5584968593253389,218.39500274658204,0.004005510244755744,0.013082579245379915,0.08119345096930586,-0.6999264340469945,214.10414123535156,0.0011624886046226347,0.013592223421457524,0.43700329918604436,-0.08642536679636761,205.69422331310454,0.20767950714342187,66.41295966240176,226.93161708780744,202.24265201619644,0.1150533331047766,0.9214003716324113,5.147308213018074,-0.022733953814221296,-0.021841076458721798
2010-10-27,224.81703748433935,227.27405256961987,221.7969584352549,223.74209594726562,21946562,-0.005551232060462485,-0.005566697410209435,0.023282118250797998,0.5877852522924732,-0.8090169943749473,-0.8660254037844386,0.5000000000000001,0,0,43,-0.005551232060462485,0.04125979183839723,0.018358870618250922,0.09439159425784749,0.008086263676226122,0.013598522876288717,1.2921746567917625,2.1914764926975607,222.99065246582032,0.001819238117120988,0.013337340633897132,0.7078351428742726,1.5602052368870076,218.7983627319336,0.004295170817676462,0.012782529611623572,0.09020763802300298,-0.5716406269409381,215.02308509463356,0.0012475967155889595,0.013531947103555363,0.43321642397261706,-0.053585309660514314,205.96267506432912,0.2029163668720501,66.29182890835412,227.58555386086857,203.50826327780328,0.11170325170922246,0.8403699992595415,5.198495594497538,-0.02071394287262178,-0.02512016166772213
2010-10-28,225.10372880313943,225.41084719254636,220.02588775104695,221.54104614257812,36188021,-0.009837441610479392,-0.009886148939455358,0.01339596931134264,-0.587785252292473,-0.8090169943749475,-0.8660254037844386,0.5000000000000001,0,0,43,-0.009837441610479392,0.00032382049761703335,0.021718777752788077,0.08308341104590489,6.475361581507466e-05,0.00792148146269048,-0.19390668130891173,-2.2719935365751645,223.00499572753907,0.0021486285376357077,0.012961113909436146,0.7889065948719326,1.8957024869614116,219.26929473876953,0.0038005706458422704,0.013132848146758932,0.13986785757487985,-0.7670947277978949,215.83234369187127,0.0010985332504120904,0.013602991842921313,0.4513192206276018,-0.08950746832734431,206.19781469920324,0.20847750121379774,59.81800408828118,227.03808423947027,205.99575517703363,0.0971856106709367,0.7387628488946556,5.228476286235581,-0.01877561710194029,0.02130303960750779
2010-10-29,222.70807909000953,226.70072645707847,221.2338702005721,224.4586944580078,29722655,0.013169786665862215,0.013083818986852477,0.02647978829819512,-0.9510565162951536,0.30901699437494723,-0.8660254037844386,0.5000000000000001,0,0,43,0.013169786665862215,0.01335725782207331,0.05373184450144697,0.11040754025985722,0.002653767232830332,0.00983584140079738,-0.4891405275262234,-2.316816035104677,223.5967224121094,0.00523380007681303,0.011252860644061839,1.0462442465202442,1.9860452344781225,220.41385345458986,0.004987004825104265,0.012770468315038846,-0.034282708850962386,-0.62966907467027,216.89509945824034,0.0012293672732476293,0.013678996466228735,0.4250659914057305,-0.16455967835693433,206.46334160698785,0.20272489972453706,58.482295172991414,227.36365007717413,207.47916608493526,0.09145596180126814,0.8539084232560347,5.288438394178875,-0.01643096098775505,0.014230470509258186
2010-11-01,229.52630541560694,230.32484043332684,223.0254562199325,223.834228515625,30509287,-0.0027820973649101965,-0.0027859745906668567,0.023693813707528263,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,44,-0.0027820973649101965,0.0026137727960124923,0.0436776224879758,0.08463144993483729,0.0005220725665037252,0.009573532864708661,0.46193604237463515,-1.916438743782918,223.713427734375,0.004275065105444576,0.011509945558373527,1.243522438841795,2.0601394400929505,221.35059356689453,0.003868583419502261,0.012346907547797274,0.13557230239172605,-0.38696281537498733,217.7267804827009,0.000979956510167781,0.01360532284593921,0.4777985965579993,-0.07377379371157046,206.6760556660001,0.19600108099306757,62.62598103421439,227.56777903328913,208.81784108389837,0.08593288635109299,0.8008766467525594,5.469789346383654,-0.014471387328552392,0.014041392850325796
